ContigName	GO
c_sym_1710	GO:0005813;GO:0008289;GO:0042953;GO:0050896;GO:0007601
c_sym_1713	No_GO
c_sym_1722	No_GOcodes
c_sym_1723	No_GO
c_sym_1729	GO:0016874;GO:0003676;GO:0008270
c_sym_1734	GO:0005829;GO:0031965;GO:0005525;GO:0008565;GO:0006886;GO:0051028;GO:0006913
c_sym_1735	No_GO
c_sym_1736	No_GOcodes
c_sym_1737	No_GO
c_sym_1738	GO:0003677;GO:0008270;GO:0006950
c_sym_1740	GO:0009276;GO:0016021;GO:0005886;GO:0005524;GO:0042626
c_sym_1742	GO:0009986;GO:0016021;GO:0005634;GO:0005886;GO:0005509;GO:0005515;GO:0004872;GO:0030154;GO:0009790;GO:0045602;GO:0007219;GO:0001569;GO:0006355;GO:0006351
c_sym_1744	GO:0043169;GO:0004553;GO:0005975
c_sym_1745	GO:0005886
c_sym_1747	GO:0008287;GO:0046872;GO:0004722;GO:0006470
c_sym_1751	No_GO
c_sym_1753	No_GO
c_sym_1754	GO:0010287;GO:0005524;GO:0004672
c_sym_1755	GO:0000814;GO:0005515;GO:0015031
c_sym_1760	No_GO
c_sym_1764	GO:0005524;GO:0004674
c_sym_1772	No_GO
c_sym_1773	No_GO
c_sym_1774	No_GO
c_sym_1777_94854	No_GO
c_sym_1778	No_GO
c_sym_1779	No_GO
c_sym_1781	GO:0016021;GO:0005886;GO:0042873;GO:0055085
c_sym_1783	GO:0005524;GO:0017111
c_sym_1784	No_GOcodes
c_sym_1786	No_GOcodes
c_sym_1788	GO:0005576;GO:0050253;GO:0004806;GO:0016042
c_sym_1789	GO:0008234;GO:0006508
c_sym_1791	No_GO
c_sym_1794	No_GO
c_sym_1801	GO:0016021;GO:0005337
c_sym_1806	GO:0009353;GO:0004591;GO:0030976;GO:0006096;GO:0006099
c_sym_1807	No_GOcodes
c_sym_1809	GO:0005506;GO:0031418;GO:0016706;GO:0016702
c_sym_1812	GO:0034464;GO:0060170;GO:0005737;GO:0005515;GO:0043001;GO:0035058;GO:0045494;GO:0050896;GO:0001895
c_sym_1815	GO:0009507;GO:0015935;GO:0019843;GO:0003735;GO:0006412
c_sym_1826	GO:0045335;GO:0033179;GO:0015078;GO:0015991
c_sym_1827	GO:0005829;GO:0035265;GO:0051726;GO:0042127
c_sym_1834	GO:0016597;GO:0004070;GO:0046872;GO:0006207;GO:0006520;GO:0006221
c_sym_1836	No_GO
c_sym_1837	No_GO
c_sym_1841	No_GO
c_sym_1846	No_GO
c_sym_1849	No_GO
c_sym_1854	No_GO
c_sym_1861	No_GO
c_sym_1865	No_GOcodes
c_sym_1867	No_GO
c_sym_1869	GO:0005488
c_sym_1872	GO:0005509
c_sym_1878	GO:0005829;GO:0035145;GO:0048471;GO:0005515;GO:0003723;GO:0010467;GO:0006406;GO:0000184
c_sym_1884	No_GOcodes
c_sym_1886	No_GO
c_sym_1888	No_GO
c_sym_1890	No_GO
c_sym_1894	No_GO
c_sym_1897_12754	No_GO
c_sym_1901	No_GO
c_sym_1902	No_GO
c_sym_1904	GO:0003743;GO:0006417;GO:0016070
c_sym_1905	No_GO
c_sym_1907	GO:0009055;GO:0015035;GO:0045454
c_sym_1910	No_GO
c_sym_1914	GO:0005576;GO:0009506;GO:0017040;GO:0006665
c_sym_1916	GO:0004316;GO:0051287;GO:0006633
c_sym_1917_3585	No_GO
c_sym_1922	No_GO
c_sym_1927	No_GO
c_sym_1930	No_GO
c_sym_1932	GO:0005789;GO:0005792;GO:0009055;GO:0020037;GO:0004497;GO:0016705
c_sym_1933	No_GO
c_sym_1936	GO:0016459;GO:0003779;GO:0005524;GO:0005516;GO:0003774;GO:0015031
c_sym_1937	No_GOcodes
c_sym_1940	No_GO
c_sym_1945	No_GO
c_sym_1956	GO:0016772
c_sym_1957	No_GO
c_sym_1958	GO:0052589;GO:0008924;GO:0006099
c_sym_1959	GO:0035085;GO:0005737;GO:0030286;GO:0005874;GO:0005524;GO:0003777;GO:0007018
c_sym_1961	No_GO
c_sym_1962	No_GO
c_sym_1963	No_GO
c_sym_1967	No_GO
c_sym_1968	GO:0016021
c_sym_1973	No_GOcodes
c_sym_1980	No_GO
c_sym_1981_33996	GO:0015030;GO:0009507;GO:0005829;GO:0005730;GO:0030529;GO:0003723;GO:0000398;GO:0009409
c_sym_1983	GO:0005737;GO:0042277;GO:0003755;GO:0006457;GO:0046686
c_sym_1989	GO:0043169;GO:0052692;GO:0005975
c_sym_1990	No_GO
c_sym_1994	No_GO
c_sym_1995	No_GO
c_sym_1996	No_GO
c_sym_2010	No_GO
c_sym_2012	GO:0031965;GO:0005643;GO:0005215;GO:0051028;GO:0006913;GO:0015031
c_sym_2019	No_GOcodes
c_sym_2020	No_GO
c_sym_2023	GO:0003755;GO:0006457
c_sym_2029	GO:0005576;GO:0005764;GO:0016667;GO:0042590
c_sym_2030	No_GO
c_sym_2031	No_GO
c_sym_2032	No_GO
c_sym_2034	GO:0071339;GO:0005681;GO:0003723;GO:0000398;GO:0060041
c_sym_2036	GO:0052589;GO:0008924;GO:0006099
c_sym_2037	GO:0005739;GO:0051539;GO:0050444;GO:0009055;GO:0010181;GO:0005506;GO:0050243;GO:0030976;GO:0045333;GO:0022900;GO:0006090;GO:0006810
c_sym_2039	No_GO
c_sym_2040	GO:0005576;GO:0004190;GO:0007586;GO:0006508
c_sym_2043	GO:0016021;GO:0005524;GO:0046872;GO:0005391;GO:0006754
c_sym_2047	No_GO
c_sym_2049	No_GO
c_sym_2051	No_GO
c_sym_2054	No_GOcodes
c_sym_2058	No_GO
c_sym_2059	No_GO
c_sym_2060	GO:0016020;GO:0003885;GO:0050660;GO:0008762
c_sym_2061	No_GO
c_sym_2064	No_GO
c_sym_2069	No_GO
c_sym_2073	GO:0000139;GO:0016021;GO:0004559;GO:0005509;GO:0004571;GO:0006491;GO:0048364
c_sym_2076	GO:0000036;GO:0008080;GO:0030170
c_sym_2080	No_GO
c_sym_2085	GO:0005879;GO:0035085;GO:0060170;GO:0030117;GO:0005932;GO:0005525;GO:0046872;GO:0005543;GO:0030030;GO:0051258;GO:0006612;GO:0007264
c_sym_2087	No_GO
c_sym_2088	GO:0045454
c_sym_2095	No_GOcodes
c_sym_2100	No_GO
c_sym_2101	GO:0003913;GO:0006281;GO:0018298
c_sym_2103	No_GO
c_sym_2106	No_GO
c_sym_2111	No_GO
c_sym_2113	No_GO
c_sym_2116	GO:0000036;GO:0048037;GO:0047879;GO:0000166;GO:0016491;GO:0031177;GO:0008270;GO:0017000
c_sym_2118	No_GO
c_sym_2123	No_GOcodes
c_sym_2125	No_GO
c_sym_2126_10302	GO:0016021;GO:0005886
c_sym_2134	GO:0005829;GO:0005634;GO:0030427;GO:0005816;GO:0005509;GO:0005515;GO:0031322;GO:0071990;GO:0033047;GO:0031647;GO:0090307
c_sym_2141	No_GO
c_sym_2142	GO:0005829;GO:0005634;GO:0016491;GO:0004746;GO:0033554;GO:0009231
c_sym_2144	GO:0005634;GO:0043734;GO:0008198;GO:0016702;GO:0006307;GO:0035552
c_sym_2147	No_GO
c_sym_2148	No_GO
c_sym_2149	GO:0005665;GO:0003677;GO:0003899;GO:0046872;GO:0032549;GO:0006366
c_sym_2152	GO:0016607;GO:0000166;GO:0003723;GO:0006397;GO:0006355;GO:0008380;GO:0006351
c_sym_2154	No_GOcodes
c_sym_2167	GO:0016021;GO:0005743;GO:0005488;GO:0005381;GO:0048250
c_sym_2168	GO:0016021;GO:0005886;GO:0007155;GO:0006909
c_sym_2169	GO:0005737;GO:0005634;GO:0003713;GO:0006355;GO:0006351
c_sym_2170	No_GO
c_sym_2172	GO:0005829;GO:0005852;GO:0005634;GO:0005515;GO:0003743
c_sym_2173	GO:0016021;GO:0005506;GO:0016491;GO:0006633
c_sym_2180	No_GOcodes
c_sym_2184	No_GO
c_sym_2187	No_GO
c_sym_2190	No_GO
c_sym_2191	No_GO
c_sym_2192	GO:0000036;GO:0050660;GO:0004499;GO:0050661;GO:0009058
c_sym_2194	No_GOcodes
c_sym_2195	GO:0005737;GO:0005874;GO:0000922;GO:0051301;GO:0007067;GO:0006810
c_sym_2197	No_GO
c_sym_2199	No_GO
c_sym_2200	GO:0005737;GO:0005524;GO:0004823;GO:0006429
c_sym_2202	No_GO
c_sym_2206	No_GOcodes
c_sym_2218	No_GO
c_sym_2220	No_GO
c_sym_2226	No_GO
c_sym_2227	GO:0016021;GO:0005741;GO:0016787;GO:0003676;GO:0008270;GO:0016042;GO:0007126
c_sym_2228	GO:0008287;GO:0046872;GO:0004722;GO:0006470
c_sym_2230	No_GOcodes
c_sym_2235	GO:0052589;GO:0008924;GO:0006099
c_sym_2238	No_GO
c_sym_2241	GO:0043169;GO:0004553;GO:0005975
c_sym_2242	No_GO
c_sym_2244	GO:0030424;GO:0043198;GO:0016021;GO:0005624;GO:0043025;GO:0005886;GO:0045202;GO:0030552;GO:0032947;GO:0005272;GO:0005249;GO:0007568;GO:0007420;GO:0045823;GO:0042493;GO:0009725
c_sym_2245	No_GO
c_sym_2247	No_GO
c_sym_2248	GO:0005524;GO:0005515;GO:0005975;GO:0006633;GO:0042128
c_sym_2250	No_GO
c_sym_2255	No_GO
c_sym_2260	No_GO
c_sym_2263	GO:0005739;GO:0005524;GO:0004829;GO:0002181;GO:0006435
c_sym_2265	GO:0005777;GO:0051537;GO:0009055;GO:0050660;GO:0005506;GO:0043546;GO:0008762;GO:0004854;GO:0009115
c_sym_2266	No_GO
c_sym_2269	No_GOcodes
c_sym_2271	GO:0005681;GO:0003676;GO:0006397;GO:0008380
c_sym_2272	GO:0030131;GO:0006886;GO:0016192
c_sym_2273	No_GO
c_sym_2275	GO:0005911;GO:0005813;GO:0045294;GO:0007155;GO:0006928;GO:0051642;GO:0061245;GO:0051645;GO:0009306;GO:0031150
c_sym_2276	No_GO
c_sym_2277	No_GO
c_sym_2279	No_GO
c_sym_2281	No_GOcodes
c_sym_2284	No_GO
c_sym_2285	No_GO
c_sym_2292	No_GO
c_sym_2304	GO:0005886;GO:0009044;GO:0045493
c_sym_2305	No_GO
c_sym_2308	No_GO
c_sym_2309	No_GO
c_sym_2310	No_GO
c_sym_2315	No_GOcodes
c_sym_2320	No_GO
c_sym_2322	No_GO
c_sym_2332	No_GO
c_sym_2333	No_GO
c_sym_2334	No_GO
c_sym_2335	No_GO
c_sym_2336	No_GO
c_sym_2338	No_GO
c_sym_2341	GO:0005576;GO:0008422;GO:0030245
c_sym_2350	No_GO
c_sym_2355	GO:0005739;GO:0004047;GO:0047865;GO:0050660;GO:0005542;GO:0042426;GO:0006546
c_sym_2358	No_GO
c_sym_2361	GO:0009507;GO:0005524;GO:0005516;GO:0003951
c_sym_2362	No_GO
c_sym_2365	No_GO
c_sym_2368	GO:0005737;GO:0004816;GO:0005524;GO:0003676;GO:0006421
c_sym_2372	No_GO
c_sym_2373	No_GO
c_sym_2375	No_GO
c_sym_2376	GO:0016021;GO:0005743;GO:0005524;GO:0017111
c_sym_2378	No_GO
c_sym_2388	No_GO
c_sym_2391	No_GO
c_sym_2394	No_GO
c_sym_2398	GO:0005737;GO:0008180;GO:0010388
c_sym_2399	GO:0000036;GO:0048037;GO:0016874;GO:0008168;GO:0031177
c_sym_2400	No_GO
c_sym_2407	GO:0005524;GO:0016301;GO:0016874
c_sym_2412	No_GO
c_sym_2417	GO:0005524;GO:0016887
c_sym_2424	No_GO
c_sym_2429	No_GO
c_sym_2431	GO:0005743
c_sym_2435	GO:0043202;GO:0016787;GO:0016042
c_sym_2440	No_GO
c_sym_2442	No_GOcodes
c_sym_2444	GO:0005578;GO:0007155
c_sym_2446	No_GO
c_sym_2451	No_GO
c_sym_2455	GO:0005737
c_sym_2456	GO:0005829;GO:0005654;GO:0005524;GO:0005516;GO:0004683;GO:0006954;GO:0007616;GO:0043011;GO:0045893
c_sym_2458	GO:0005525;GO:0007264
c_sym_2462	GO:0005789;GO:0005529
c_sym_2464	GO:0005739;GO:0004519;GO:0046872;GO:0003676
c_sym_2465	No_GO
c_sym_2469	No_GO
c_sym_2470	GO:0009941;GO:0009570;GO:0005524;GO:0008887;GO:0009854
c_sym_2471	GO:0005634;GO:0005524;GO:0008026;GO:0003723;GO:0042254
c_sym_2477	No_GO
c_sym_2481	No_GO
c_sym_2482	GO:0005694;GO:0005829;GO:0005874;GO:0005634;GO:0005524;GO:0003677;GO:0003777;GO:0007018
c_sym_2486	GO:0005694;GO:0005634;GO:0005524;GO:0003918;GO:0006265
c_sym_2487	No_GO
c_sym_2494	No_GO
c_sym_2495	No_GOcodes
c_sym_2497	GO:0016021;GO:0005886;GO:0008750;GO:0015992
c_sym_2499	No_GO
c_sym_2511	No_GO
c_sym_2514	No_GO
c_sym_2515	No_GO
c_sym_2517	GO:0031430;GO:0005859;GO:0005634;GO:0030018;GO:0030506;GO:0005524;GO:0005516;GO:0046872;GO:0003676;GO:0004674;GO:0004713;GO:0005089;GO:0005200;GO:0007512;GO:0055003;GO:0043056;GO:0003007;GO:0001701;GO:0006936;GO:0035023;GO:0045214;GO:0001756
c_sym_2528	GO:0005829;GO:0005886;GO:0003873;GO:0005524;GO:0004331;GO:2001070;GO:0006003;GO:0006002;GO:0043609
c_sym_2529	No_GOcodes
c_sym_2542	No_GO
c_sym_2543	No_GO
c_sym_2545	GO:0005829;GO:0005634;GO:0000166;GO:0008143;GO:0006406;GO:0006397;GO:0006446
c_sym_2547	No_GO
c_sym_2552	No_GO
c_sym_2553	No_GO
c_sym_2554	No_GOcodes
c_sym_2557	No_GO
c_sym_2561	GO:0005578;GO:0007155
c_sym_2568	No_GOcodes
c_sym_2570	No_GO
c_sym_2575	No_GO
c_sym_2578	No_GO
c_sym_2580	No_GO
c_sym_2583	GO:0005737;GO:0004648;GO:0030170;GO:0006564;GO:0008615
c_sym_2587	No_GO
c_sym_2590	No_GO
c_sym_2591	No_GO
c_sym_2600	GO:0003956;GO:0006471
c_sym_2614	No_GO
c_sym_2623	GO:0016021;GO:0005886;GO:0004016;GO:0005524;GO:0046872;GO:0004871;GO:0035556
c_sym_2627	GO:0046872;GO:0004802
c_sym_2629	GO:0005634;GO:0003677;GO:0003887;GO:0006261
c_sym_2634	No_GOcodes
c_sym_2636	GO:0051537;GO:0051539;GO:0050660;GO:0020037;GO:0008942;GO:0042128
c_sym_2637	GO:0016021;GO:0005337
c_sym_2640	No_GO
c_sym_2650	No_GO
c_sym_2652	GO:0005737;GO:0005730;GO:0043022;GO:0003743;GO:0042256
c_sym_2653	No_GO
c_sym_2654	GO:0008287;GO:0046872;GO:0004722;GO:0000086;GO:0006470;GO:0009617
c_sym_2657	No_GO
c_sym_2661	GO:0051537;GO:0009055;GO:0050660;GO:0050302;GO:0005506;GO:0008762;GO:0009688;GO:0009851
c_sym_2662	GO:0017109;GO:0043531;GO:0005524;GO:0050662;GO:0016595;GO:0004357;GO:0000287;GO:0046982;GO:0006916;GO:0045454;GO:0006534;GO:0006536;GO:0006750;GO:0043524;GO:0045892;GO:0050880;GO:0009408;GO:0009725;GO:0051409;GO:0006979
c_sym_2673	No_GO
c_sym_2674	GO:0005764;GO:0042470;GO:0005625;GO:0004190;GO:0042277;GO:0006914;GO:0006508
c_sym_2675	No_GO
c_sym_2680	GO:0005829;GO:0008466;GO:0046872;GO:0005515;GO:0006006;GO:0005978;GO:0005980
c_sym_2681	GO:0009507;GO:0046422
c_sym_2683	No_GO
c_sym_2688	GO:0005789;GO:0000329;GO:0000139;GO:0016021;GO:0005484;GO:0006888;GO:0015031
c_sym_2689	No_GO
c_sym_2690	GO:0005737;GO:0004347;GO:0006094;GO:0006096
c_sym_2693	No_GO
c_sym_2694	No_GO
c_sym_2699	GO:0030286;GO:0005524;GO:0016887;GO:0003777;GO:0007018
c_sym_2701	No_GO
c_sym_2703	GO:0009543;GO:0003755;GO:0006457
c_sym_2706	No_GO
c_sym_2707	GO:0005777;GO:0051537;GO:0009055;GO:0050660;GO:0005506;GO:0043546;GO:0008762;GO:0004854;GO:0004855;GO:0009115
c_sym_2708	No_GO
c_sym_2711	No_GO
c_sym_2717	No_GO
c_sym_2721	No_GO
c_sym_2722	GO:0004314;GO:0018454;GO:0003988;GO:0000036;GO:0004022;GO:0048037;GO:0046526;GO:0047879;GO:0004321;GO:0004043;GO:0003939;GO:0004467;GO:0050637;GO:0003960;GO:0000166;GO:0031177;GO:0008476;GO:0008270;GO:0009058
c_sym_2727_93320	No_GO
c_sym_2729	No_GO
c_sym_2731	No_GO
c_sym_2733	No_GO
c_sym_2738	No_GO
c_sym_2739	No_GO
c_sym_2741	No_GO
c_sym_2746	No_GO
c_sym_2749	GO:0044295;GO:0005829;GO:0016020;GO:0005874;GO:0005634;GO:0005524;GO:0005528;GO:0035259;GO:0005525;GO:0031072;GO:0003755;GO:0051219;GO:0030521;GO:0007566;GO:0046661;GO:0031111;GO:0010977;GO:0030850;GO:0031503;GO:0006457;GO:0006463
c_sym_2753	GO:0005634;GO:0004527;GO:0003676;GO:0006364
c_sym_2762	No_GOcodes
c_sym_2765	No_GO
c_sym_2767	GO:0005886;GO:0046872;GO:0004721
c_sym_2769	No_GO
c_sym_2770	GO:0003824;GO:0030170;GO:0009103
c_sym_2775	GO:0020037
c_sym_2776	GO:0005581;GO:0005634;GO:0006397
c_sym_2778	GO:0016597;GO:0004070;GO:0005524;GO:0004088;GO:0046872;GO:0006207;GO:0070409;GO:0006543;GO:0006221
c_sym_2782	No_GO
c_sym_2786	GO:0042384;GO:0003341;GO:0002064;GO:0060438;GO:0021591
c_sym_2787	No_GO
c_sym_2788	No_GO
c_sym_2791	No_GO
c_sym_2796	No_GO
c_sym_2797	No_GO
c_sym_2800_40291	GO:0019898;GO:0009654;GO:0005509;GO:0015979
c_sym_2803	No_GO
c_sym_2808	GO:0005737;GO:0005524;GO:0004832;GO:0006438
c_sym_2812	No_GO
c_sym_2817	No_GO
c_sym_2822	No_GO
c_sym_2823	No_GOcodes
c_sym_2824	No_GO
c_sym_2828	GO:0009330;GO:0000795;GO:0005524;GO:0003918;GO:0000910;GO:0006265;GO:0006261;GO:0009792;GO:0070683;GO:0006312;GO:0000712;GO:0000819
c_sym_2837	No_GO
c_sym_2838	No_GO
c_sym_2845	No_GOcodes
c_sym_2847	GO:0005634;GO:0004221;GO:0008270;GO:0006397;GO:0008380;GO:0006511
c_sym_2848	No_GO
c_sym_2851	GO:0003824;GO:0009058
c_sym_2852	GO:0005737;GO:0005524;GO:0004349;GO:0003723;GO:0006561
c_sym_2854	GO:0005743;GO:0005759;GO:0050660;GO:0008137;GO:0001300;GO:0006120;GO:0006116;GO:0043065
c_sym_2856	No_GO
c_sym_2858	No_GO
c_sym_2860	No_GOcodes
c_sym_2862	No_GO
c_sym_2863	No_GO
c_sym_2865	No_GO
c_sym_2867	No_GO
c_sym_2869	No_GO
c_sym_2870	No_GOcodes
c_sym_2873	No_GO
c_sym_2877	No_GO
c_sym_2879	No_GO
c_sym_2883	No_GO
c_sym_2886_9665	No_GO
c_sym_2888	No_GO
c_sym_2890	GO:0047015;GO:0003857;GO:0000166;GO:0008033
c_sym_2891	GO:0016021;GO:0005886;GO:0008750;GO:0050661
c_sym_2896	GO:0016021;GO:0005886;GO:0005524;GO:0022857;GO:2001143;GO:2001142
c_sym_2899	No_GO
c_sym_2901	No_GO
c_sym_2906	GO:0016021;GO:0003677;GO:0004518;GO:0006259;GO:0055085
c_sym_2909	No_GO
c_sym_2910	No_GO
c_sym_2915	GO:0008080
c_sym_2918	No_GOcodes
c_sym_2921	No_GOcodes
c_sym_2927	No_GO
c_sym_2928	No_GO
c_sym_2929	GO:0005509
c_sym_2934	No_GOcodes
c_sym_2938	GO:0016020;GO:0015297;GO:0015238
c_sym_2939	No_GO
c_sym_2941	GO:0005952;GO:0005829;GO:0030552;GO:0008603;GO:0001932;GO:0007165
c_sym_2946	No_GOcodes
c_sym_2947	No_GO
c_sym_2949	No_GOcodes
c_sym_2956	No_GO
c_sym_2969	No_GO
c_sym_2977	GO:0005929;GO:0030286;GO:0035086;GO:0005874;GO:0005524;GO:0016887;GO:0003777;GO:0030030;GO:0007018
c_sym_2983	No_GO
c_sym_2984	GO:0009953;GO:0042733;GO:0001947;GO:0001841;GO:0045862;GO:0007224
c_sym_2985	No_GOcodes
c_sym_2986	GO:0003844;GO:0043169;GO:0004553;GO:0005978
c_sym_2988	No_GO
c_sym_2991	GO:0003677;GO:0008270
c_sym_2997	GO:0005618;GO:0009507;GO:0005758;GO:0005759;GO:0005741;GO:0005750;GO:0005730;GO:0005774;GO:0004222;GO:0016491;GO:0008270;GO:0006508
c_sym_3002	No_GOcodes
c_sym_3003	No_GO
c_sym_3005	No_GO
c_sym_3014	GO:0009570;GO:0051537;GO:0009055;GO:0046872;GO:0015035;GO:0006812;GO:0045454
c_sym_3016	GO:0016021;GO:0046873;GO:0006829
c_sym_3017	GO:0005829;GO:0005634;GO:0006884;GO:0006821
c_sym_3018	No_GO
c_sym_3028	GO:0004519;GO:0003676;GO:0006308
c_sym_3029	No_GO
c_sym_3031	GO:0004518;GO:0006281
c_sym_3033	No_GO
c_sym_3040	No_GO
c_sym_3043	GO:0005829;GO:0005886;GO:0034081;GO:0004315;GO:0000036;GO:0048037;GO:0000166;GO:0016491;GO:0031177;GO:0008270;GO:0071770;GO:0006633;GO:0097041;GO:0097040
c_sym_3047	GO:0005739;GO:0005634;GO:0005844;GO:0005524;GO:0016887;GO:0016973;GO:0042274
c_sym_3050	No_GO
c_sym_3066	No_GOcodes
c_sym_3067	No_GO
c_sym_3069	No_GO
c_sym_3072	No_GO
c_sym_3073	No_GO
c_sym_3077	No_GO
c_sym_3078	GO:0005886;GO:0005524;GO:0005509;GO:0004674
c_sym_3084	No_GO
c_sym_3085	No_GO
c_sym_3090	No_GO
c_sym_3091	No_GO
c_sym_3096	No_GO
c_sym_3097	No_GOcodes
c_sym_3098	GO:0003995
c_sym_3100	No_GOcodes
c_sym_3102	GO:0005739
c_sym_3104	GO:0005840;GO:0003735;GO:0006412
c_sym_3105	GO:0005634;GO:0005524;GO:0004003;GO:0003677;GO:0051536;GO:0046872;GO:0006281;GO:0010569;GO:0000723
c_sym_3108	GO:0005730;GO:0005840;GO:0003735;GO:0007275;GO:0006412
c_sym_3112	GO:0030532;GO:0005681;GO:0003676;GO:0006397;GO:0006461;GO:0008380
c_sym_3113	No_GO
c_sym_3115	No_GO
c_sym_3116	GO:0016021;GO:0006810
c_sym_3120	No_GO
c_sym_3123	GO:0005525
c_sym_3126	No_GO
c_sym_3127	No_GO
c_sym_3128	GO:0005814;GO:0005488
c_sym_3135	No_GO
c_sym_3136	GO:0005874;GO:0005525;GO:0003924;GO:0005198;GO:0007018;GO:0051258
c_sym_3137	GO:0005739;GO:0051536;GO:0046872;GO:0005198;GO:0016226
c_sym_3143	No_GO
c_sym_3144	No_GOcodes
c_sym_3147	No_GO
c_sym_3150	No_GO
c_sym_3153	No_GO
c_sym_3156	No_GOcodes
c_sym_3157	No_GO
c_sym_3158	No_GO
c_sym_3161	No_GO
c_sym_3162	No_GO
c_sym_3163	No_GO
c_sym_3164	No_GO
c_sym_3166	GO:0005737;GO:0004161;GO:0004337;GO:0046872;GO:0006695;GO:0008299
c_sym_3173	No_GO
c_sym_3178	GO:0016021;GO:0005774;GO:0008374;GO:0006629
c_sym_3187	No_GOcodes
c_sym_3190	No_GO
c_sym_3192	No_GO
c_sym_3193	GO:0019861;GO:0016020
c_sym_3194	No_GO
c_sym_3195	No_GO
c_sym_3197	No_GO
c_sym_3202	GO:0005829;GO:0005634;GO:0016787
c_sym_3209	GO:0005945;GO:0003872;GO:0005524;GO:0006096
c_sym_3214	GO:0005759;GO:0050660;GO:0004361
c_sym_3217	No_GO
c_sym_3219	No_GO
c_sym_3221	GO:0005783;GO:0004128;GO:0020037;GO:0005515;GO:0048468;GO:0042593;GO:0030073;GO:0046677
c_sym_3222	No_GO
c_sym_3224	No_GO
c_sym_3228	No_GO
c_sym_3234	No_GO
c_sym_3235	No_GOcodes
c_sym_3236	No_GO
c_sym_3238	No_GO
c_sym_3241	GO:0005887;GO:0015446;GO:0015137
c_sym_3246	No_GOcodes
c_sym_3248	GO:0005952;GO:0008603;GO:0016301;GO:0001932
c_sym_3252	GO:0070626;GO:0004018;GO:0006188
c_sym_3254	GO:0005929;GO:0005737;GO:0019861;GO:0005874;GO:0005515;GO:0030030;GO:0030317;GO:0007283
c_sym_3256	No_GOcodes
c_sym_3261	No_GO
c_sym_3262	No_GO
c_sym_3265	GO:0003676;GO:0008270
c_sym_3268	No_GO
c_sym_3276	No_GO
c_sym_3281	No_GO
c_sym_3282	No_GO
c_sym_3283	GO:0005813;GO:0005789;GO:0032580;GO:0016021;GO:0031965;GO:0003779;GO:0016337;GO:0007275;GO:0009847
c_sym_3285	No_GO
c_sym_3288	GO:0016757;GO:0005975
c_sym_3290	No_GO
c_sym_3291	No_GOcodes
c_sym_3292	GO:0031072;GO:0051082;GO:0006457
c_sym_3295	No_GOcodes
c_sym_3297	GO:0005737;GO:0050660;GO:0016152;GO:0045340;GO:0050661;GO:0016668;GO:0045454;GO:0050787
c_sym_3301	GO:0004252;GO:0006508
c_sym_3303	No_GO
c_sym_3304	No_GO
c_sym_3307	GO:0005737;GO:0004108;GO:0044262;GO:0006099
c_sym_3310	No_GO
c_sym_3311	No_GO
c_sym_3312	No_GO
c_sym_3314	No_GOcodes
c_sym_3315	GO:0016021
c_sym_3318	No_GO
c_sym_3319	No_GO
c_sym_3320	No_GO
c_sym_3324	No_GOcodes
c_sym_3328	GO:0005634;GO:0003677;GO:0008270
c_sym_3329	No_GO
c_sym_3330	No_GO
c_sym_3331	GO:0005524;GO:0003919;GO:0006747;GO:0006777
c_sym_3335	No_GO
c_sym_3337	No_GO
c_sym_3341	GO:0016607;GO:0000398
c_sym_3343	GO:0005829;GO:0005615;GO:0016021;GO:0004872;GO:0006955
c_sym_3346	GO:0005759;GO:0004047;GO:0008480;GO:0006546
c_sym_3351	GO:0016881;GO:0005524;GO:0003676;GO:0008270
c_sym_3352	No_GO
c_sym_3353	GO:0015934;GO:0019843;GO:0003735;GO:0016740;GO:0006412
c_sym_3355	GO:0016021;GO:0005886;GO:0005524;GO:0005507;GO:0043682;GO:0006754
c_sym_3356	No_GO
c_sym_3360	No_GO
c_sym_3361	GO:0016798
c_sym_3366	No_GO
c_sym_3367	No_GO
c_sym_3368	No_GO
c_sym_3369	No_GO
c_sym_3371	GO:0000794;GO:0031461;GO:0005829;GO:0009524;GO:0005819;GO:0031625;GO:0009734;GO:0007049;GO:0009793;GO:0009873;GO:0009867;GO:0042752;GO:0010265;GO:0006511
c_sym_3376	GO:0016787
c_sym_3377	No_GO
c_sym_3378	GO:0005737;GO:0016021;GO:0005886;GO:0016206;GO:0000287;GO:0006584;GO:0042135
c_sym_3380	No_GO
c_sym_3383	GO:0016787
c_sym_3385	No_GO
c_sym_3388	No_GOcodes
c_sym_3389_4688_11720	No_GO
c_sym_3390	No_GO
c_sym_3391	No_GOcodes
c_sym_3392	No_GO
c_sym_3394	No_GO
c_sym_3401	GO:0003824;GO:0050662;GO:0000166;GO:0044237
c_sym_3404	No_GO
c_sym_3405	No_GO
c_sym_3412	GO:0005622;GO:0031419;GO:0008898;GO:0008705;GO:0008270;GO:0042558;GO:0032940
c_sym_3414	No_GO
c_sym_3417	GO:0000036;GO:0048037;GO:0000166;GO:0016491;GO:0031177;GO:0016747;GO:0008270;GO:0009058
c_sym_3422	No_GO
c_sym_3425	No_GO
c_sym_3429	No_GO
c_sym_3430	GO:0005681;GO:0006397;GO:0008380
c_sym_3432	No_GO
c_sym_3443	No_GO
c_sym_3446	No_GO
c_sym_3449	No_GOcodes
c_sym_3452	No_GO
c_sym_3454	No_GO
